trade_date,open,close,high,low,vol,amount,pct_chg,turnover
20251216,202.25,197.11,204.71,195.38,204825.0,40773830.0,-3.0972,
20251217,196.26,201.43,202.12,195.2,190502.0,38021024.0,2.1917,
20251218,202.75,213.7,218.13,202.75,418525.0,88529198.0,6.0914,
20251219,219.25,209.46,220.25,207.45,332395.0,70596266.0,-1.9841,
20251222,212.76,215.71,218.75,212.76,253701.0,54733454.0,2.9839,
20251223,216.24,216.63,220.58,214.25,254298.0,55221658.0,0.4265,
20251224,219.25,223.35,224.25,215.45,298410.0,65953584.0,3.1021,
20251225,222.25,221.25,228.08,216.58,259400.0,57579018.0,-0.9402,
20251226,220.25,226.22,229.25,219.25,296631.0,66714289.0,2.2463,
20251229,224.96,227.18,233.69,224.25,296019.0,67602846.0,0.4244,
20251230,225.25,219.47,228.79,218.35,271610.0,60352647.0,-3.3938,
20251231,227.26,213.5,228.13,211.83,354571.0,77232655.0,-2.7202,
20260105,220.57,234.93,234.93,220.25,499284.0,114853627.0,10.0375,
20260106,237.25,250.03,252.58,233.25,507536.0,124491814.0,6.4274,
20260107,269.25,261.75,273.02,256.03,545162.0,143704703.0,4.6874,
20260108,258.25,258.0,266.25,256.16,314109.0,81711268.0,-1.4327,
20260109,253.8,249.3,253.8,243.57,395238.0,98370786.0,-3.3721,
20260112,254.47,261.08,263.29,253.25,403813.0,104671022.0,4.7252,
20260113,265.25,262.75,274.25,256.74,461518.0,122108432.0,0.6397,
20260114,269.25,252.25,270.25,248.3,447321.0,114931676.0,-3.9962,
20260115,248.86,254.21,256.8,247.45,283898.0,71775092.0,0.777,
20260116,259.28,279.71,279.71,256.75,553362.0,150545821.0,10.0311,
20260119,279.85,287.7,291.25,278.13,463230.0,132341723.0,2.8565,
20260120,282.15,291.25,296.35,282.13,389782.0,113001700.0,1.2339,
20260121,294.25,306.9,314.05,292.26,404654.0,123178026.0,5.3734,
20260122,319.25,300.72,319.27,295.95,450617.0,137579378.0,-2.0137,
20260123,295.25,296.5,309.93,294.25,349380.0,104893193.0,-1.4033,
20260126,299.25,291.85,307.25,289.75,272675.0,80789058.0,-1.5683,
20260127,289.25,306.51,311.67,285.92,380044.0,114532593.0,5.0231,
20260128,313.13,322.93,327.83,313.13,377180.0,121186677.0,5.3571,
20260129,329.13,306.75,330.32,306.24,334246.0,105099198.0,-5.0104,
20260130,314.25,314.13,320.13,307.26,376199.0,118066294.0,2.4059,
20260202,300.05,282.64,305.34,282.64,416288.0,120809553.0,-10.0245,
20260203,293.26,291.82,295.85,284.45,302214.0,87855625.0,3.2479,
20260204,285.24,281.58,288.75,278.25,270958.0,76643180.0,-3.509,
20260205,269.19,276.99,278.77,267.46,229054.0,62853945.0,-1.6301,
20260206,270.25,275.42,279.76,267.45,186267.0,51076274.0,-0.5668,
20260209,283.22,292.23,293.69,279.45,283055.0,81649102.0,6.1034,
20260210,286.38,289.15,290.75,283.42,215966.0,62149256.0,-1.054,
20260211,284.25,283.84,285.75,279.75,173416.0,49096382.0,-1.8364,
20260212,289.75,302.49,304.25,284.25,300674.0,89299176.0,6.5706,
