trade_date,open,close,high,low,vol,amount,pct_chg,turnover
20260109,97.05,97.01,97.95,96.9,350341.0,34083508.0,0.1342,
20260112,97.01,97.47,98.0,96.3,425257.0,41359078.0,0.4742,
20260113,99.0,97.19,99.6,96.88,498723.0,48819994.0,-0.2873,
20260114,96.81,96.1,97.74,95.51,514750.0,49647638.0,-1.1215,
20260115,96.08,95.67,96.64,95.6,295635.0,28372091.0,-0.4475,
20260116,96.7,95.86,97.44,95.6,384588.0,37035824.0,0.1986,
20260119,96.81,96.19,97.3,95.77,334927.0,32293661.0,0.3443,
20260120,96.22,94.74,96.26,94.68,389149.0,37057362.0,-1.5074,
20260121,94.01,94.1,94.94,94.0,308334.0,29090285.0,-0.6755,
20260122,94.72,94.12,95.13,93.89,291014.0,27465901.0,0.0213,
20260123,94.24,93.65,94.36,93.51,383303.0,35969154.0,-0.4994,
20260126,93.65,92.63,93.66,92.5,375460.0,34891498.0,-1.0892,
20260127,92.67,91.81,92.99,91.8,362981.0,33466848.0,-0.8852,
20260128,91.8,93.34,93.5,90.01,715566.0,66034816.0,1.6665,
20260129,92.66,92.31,92.92,91.61,371825.0,34312011.0,-1.1035,
20260130,92.27,90.89,92.27,90.7,329176.0,30049380.0,-1.5383,
20260202,88.0,87.05,89.09,86.97,646974.0,56741776.0,-4.2249,
20260203,87.2,87.37,87.4,85.88,377827.0,32826869.0,0.3676,
20260204,86.99,89.14,89.33,86.45,376505.0,33247902.0,2.0259,
20260205,88.5,90.11,91.23,88.33,354240.0,31842634.0,1.0882,
20260206,89.39,89.82,90.66,89.0,247088.0,22195091.0,-0.3218,
20260209,90.5,90.06,90.65,89.83,208180.0,18773672.0,0.2672,
20260210,90.0,90.81,91.57,89.84,267605.0,24282478.0,0.8328,
20260211,90.88,92.28,92.95,90.88,396950.0,36533955.0,1.6188,
20260212,92.29,91.16,92.35,91.08,230313.0,21080549.0,-1.2137,
20260213,90.05,90.27,91.09,89.88,217339.0,19650343.0,-0.9763,
20260224,91.98,90.87,91.99,90.61,206445.0,18818838.0,0.6647,
20260225,90.89,91.45,92.79,90.89,324780.0,29785574.0,0.6383,
20260226,91.4,89.85,91.4,89.61,291019.0,26275135.0,-1.7496,
20260227,89.4,89.32,89.94,89.1,219341.0,19620784.0,-0.5899,
20260302,88.0,96.79,97.25,87.72,1435137.0,134788067.0,8.3632,
20260303,96.39,95.21,96.99,93.99,865741.0,82588806.0,-1.6324,
20260304,95.2,95.99,96.8,93.7,700969.0,66940203.0,0.8192,
20260305,96.8,94.47,96.82,93.89,552440.0,52514946.0,-1.5835,
20260306,96.0,93.62,96.0,93.25,503540.0,47478787.0,-0.8998,
20260309,93.62,97.52,98.0,93.0,1093409.0,105156788.0,4.1658,
20260310,97.18,96.6,97.49,96.08,507462.0,49083416.0,-0.9434,
20260311,96.75,99.22,100.34,95.67,903744.0,88937447.0,2.7122,
20260312,99.23,99.1,100.69,98.7,502524.0,49999463.0,-0.1209,
20260313,99.0,99.67,100.79,98.3,519765.0,51761664.0,0.5752,
20260316,99.67,104.62,105.0,98.79,1087814.0,111830905.0,4.9664,
20260317,104.63,102.87,106.66,102.71,841389.0,87571767.0,-1.6727,
20260318,102.82,101.69,102.82,100.05,617996.0,62738954.0,-1.1471,
20260319,100.99,102.31,103.88,100.47,531059.0,54284851.0,0.6097,
20260320,102.0,103.03,104.45,101.56,628783.0,64773033.0,0.7037,
20260323,103.87,107.63,111.82,103.18,1782446.0,191690184.0,4.4647,
20260324,108.4,106.64,108.4,104.93,921446.0,98278359.0,-0.9198,
20260325,106.72,106.6,107.66,105.28,662665.0,70582658.0,-0.0375,
20260326,106.62,103.14,107.68,102.7,828121.0,86544165.0,-3.2458,
20260327,103.99,105.3,105.89,102.75,658455.0,68905121.0,2.0942,
20260330,103.51,106.05,108.0,103.25,727557.0,76951279.0,0.7123,
20260331,107.0,105.25,108.49,105.1,588659.0,62562679.0,-0.7544,
20260401,105.9,102.65,106.5,102.37,715198.0,74266160.0,-2.4703,
20260402,102.49,101.65,103.48,100.5,604349.0,61569062.0,-0.9742,
20260403,101.8,99.01,102.3,99.0,491745.0,49225314.0,-2.5971,
20260407,99.5,97.98,99.77,97.45,379697.0,37362185.0,-1.0403,
20260408,98.5,101.22,101.28,98.11,562818.0,56396240.0,3.3068,
20260409,100.21,99.03,100.21,98.81,379063.0,37659909.0,-2.1636,
20260410,99.39,101.67,102.2,99.03,605731.0,61158640.0,2.6659,
20260413,101.57,104.25,104.99,100.81,663136.0,68535106.0,2.5376,
20260414,103.0,103.82,104.19,102.5,543343.0,56237812.0,-0.4125,
20260415,103.82,103.03,104.77,102.5,428719.0,44343835.0,-0.7609,
20260416,103.28,105.54,105.97,103.28,643661.0,67539349.0,2.4362,
20260417,104.99,103.78,105.46,103.12,442048.0,46026038.0,-1.6676,
20260420,103.78,102.91,103.95,102.62,383677.0,39580119.0,-0.8383,
20260421,102.91,101.53,103.19,101.33,432258.0,44097520.0,-1.341,
20260422,101.11,101.62,102.38,100.6,343733.0,34900357.0,0.0886,
20260423,101.57,99.98,101.59,99.01,492164.0,49311552.0,-1.6139,
20260424,99.91,99.46,99.91,98.7,337739.0,33556621.0,-0.5201,
20260427,100.0,102.34,104.0,99.88,601670.0,61414462.0,2.8956,
20260428,101.85,101.48,103.3,101.34,361550.0,36892562.0,-0.8403,
20260429,101.47,105.4,105.64,101.0,1056558.0,109896119.0,3.8628,
20260430,104.54,102.98,105.45,102.37,600979.0,62261424.0,-2.296,
20260506,101.7,100.75,101.89,100.2,670487.0,67683428.0,-2.1655,
20260507,101.05,100.46,101.26,100.01,468846.0,47154968.0,-0.2878,
20260508,100.47,100.02,101.0,99.8,382158.0,38320257.0,-0.438,
20260511,100.02,100.44,100.73,99.0,482810.0,48308359.0,0.4199,
20260512,99.97,99.23,100.1,99.1,353441.0,35159133.0,-1.2047,
20260513,99.23,98.6,99.25,97.81,456194.0,44959439.0,-0.6349,
20260514,99.0,98.73,100.0,98.45,339180.0,33599171.0,0.1318,
20260515,98.0,96.3,98.03,96.26,466217.0,45159333.0,-2.4613,
20260518,95.34,94.51,95.94,94.3,354613.0,33658684.0,-1.8588,
20260519,94.51,96.0,96.08,93.8,296184.0,28224361.0,1.5766,
20260520,95.3,93.36,95.49,93.3,415010.0,39031690.0,-2.75,
20260521,93.41,93.51,96.2,93.41,373950.0,35290908.0,0.1607,
20260522,93.55,93.75,94.19,92.61,268592.0,25117829.0,0.2567,
20260525,95.0,95.96,97.21,95.0,405995.0,38998526.0,2.3573,
20260526,95.8,96.55,96.92,94.51,386524.0,37103727.0,0.6148,
20260527,96.0,95.22,97.27,94.66,362374.0,34685231.0,-1.3775,
20260528,95.22,95.88,95.99,94.03,314590.0,29980427.0,0.6931,
20260529,98.9,96.18,99.5,96.13,606294.0,58974217.0,0.3129,
20260601,96.18,93.65,96.22,93.6,445981.0,42140745.0,-2.6305,
20260602,96.0,96.76,96.88,94.31,554964.0,53267295.0,3.3209,
20260603,96.0,94.82,96.0,94.5,370434.0,35230743.0,-2.005,
20260604,93.6,93.44,94.39,93.1,318712.0,29845254.0,-1.4554,
20260605,93.52,93.01,94.0,92.3,339969.0,31652247.0,-0.4602,
20260608,91.0,91.19,92.02,90.3,316844.0,28886667.0,-1.9568,
20260609,91.22,91.89,91.92,90.03,281927.0,25734297.0,0.7676,
20260610,91.0,90.31,91.0,90.1,241287.0,21829235.0,-1.7194,
20260611,90.1,89.8,90.8,88.88,315087.0,28303215.0,-0.5647,
20260612,89.9,91.6,91.78,89.25,385352.0,35019505.0,2.0045,
20260615,91.61,90.82,91.9,90.4,312979.0,28493608.0,-0.8515,
20260616,90.35,89.64,90.5,89.5,336019.0,30201388.0,-1.2993,
20260617,89.0,87.47,89.3,87.0,495267.0,43545526.0,-2.4208,
20260618,87.0,88.13,89.33,86.08,435790.0,38282699.0,0.7545,
20260622,87.0,87.59,87.9,84.6,637242.0,55246757.0,-0.6127,
20260623,86.91,85.0,88.32,84.75,466217.0,40105540.0,-2.957,
20260624,84.5,83.3,84.7,82.78,455735.0,38096408.0,-2.0,
20260625,82.8,82.2,83.81,81.34,556432.0,45877818.0,-1.3205,
20260626,81.51,78.2,81.8,78.2,663208.0,52658715.0,-4.8662,
20260629,78.2,79.64,80.95,77.6,523707.0,41580590.0,1.8414,
20260630,79.58,79.7,80.55,78.58,382043.0,30414443.0,0.0753,
20260701,79.9,80.66,81.65,78.55,503177.0,40398404.0,1.2045,
20260702,81.9,83.57,85.67,81.9,825046.0,69067351.0,3.6077,
20260703,83.73,88.47,88.88,83.6,838982.0,72977451.0,5.8633,
