trade_date,open,close,high,low,vol,amount,pct_chg,turnover
2025-07-22,128.59,133.79,134.39,127.79,36660871.0,4828333447.96,5.1064,1.0
2025-07-23,134.39,132.99,134.39,131.09,26556397.0,3533376027.4,-0.598,0.72
2025-07-24,132.69,131.69,135.89,131.09,27635344.0,3701647790.4,-0.9775,0.75
2025-07-25,131.59,129.19,131.59,127.29,26270427.0,3394387056.0,-1.8984,0.71
2025-07-28,129.19,127.69,129.19,127.29,15043124.0,1931373231.74,-1.1611,0.41
2025-07-29,126.89,127.89,127.89,125.09,21397126.0,2718009905.7,0.1566,0.58
2025-07-30,121.59,120.49,123.99,120.09,76017822.0,9307569809.0,-5.7862,2.06
2025-07-31,118.59,114.99,118.79,114.99,62122627.0,7244337216.36,-4.5647,1.69
2025-08-01,113.69,115.79,117.19,113.69,39028300.0,4516801914.0,0.6957,1.06
2025-08-04,112.39,114.09,114.79,110.89,42566291.0,4839749801.85,-1.4682,1.16
2025-08-05,110.59,111.69,113.39,110.59,68009886.0,7630759509.0,-2.1036,1.85
2025-08-06,110.59,111.19,111.49,109.69,41494511.0,4604922931.05,-0.4477,1.13
2025-08-07,110.09,112.39,113.49,110.09,34817751.0,3921004897.6,1.0792,0.95
2025-08-08,111.49,110.79,112.99,110.49,25663397.0,2870423191.8,-1.4236,0.7
2025-08-11,110.79,111.09,112.29,108.89,28977721.0,3228268396.4,0.2708,0.79
2025-08-12,110.49,110.89,111.89,110.39,22566164.0,2516820432.8,-0.18,0.61
2025-08-13,112.29,114.59,115.19,111.39,40414547.0,4608373112.5,3.3366,1.1
2025-08-14,115.59,113.39,115.79,112.59,34253977.0,3904177637.04,-1.0472,0.93
2025-08-15,111.39,112.39,112.59,110.49,26179726.0,2937036107.66,-0.8819,0.71
2025-08-18,112.09,113.29,116.69,112.09,28016012.0,3210863568.48,0.8008,0.76
2025-08-19,113.79,113.59,114.89,112.39,19568488.0,2229890114.1,0.2648,0.53
2025-08-20,112.59,112.99,113.39,111.49,19957481.0,2253139919.8,-0.5282,0.54
2025-08-21,112.59,110.99,112.89,110.49,28209945.0,3157728340.9,-1.7701,0.77
2025-08-22,110.99,113.89,113.99,110.69,30653476.0,3472988399.98,2.6128,0.83
2025-08-25,114.39,115.39,116.49,113.99,32985960.0,3823302560.6,1.3171,0.9
2025-08-26,115.49,117.19,120.39,114.89,39952279.0,4737919217.65,1.5599,1.08
2025-08-27,118.59,114.69,118.89,114.39,30644699.0,3580658050.55,-2.1333,0.83
2025-08-28,113.19,111.59,113.59,110.59,48235207.0,5413426642.85,-2.7029,1.31
2025-08-29,110.99,113.99,117.19,110.79,46979584.0,5381148292.1,2.1507,1.28
2025-09-01,104.79,107.99,108.79,104.79,112757617.0,12118223479.4,-5.2636,3.06
2025-09-02,107.59,110.39,111.79,107.29,56243604.0,6213173887.21,2.2224,1.53
2025-09-03,112.29,107.59,112.29,107.09,41273829.0,4511894201.01,-2.5365,1.12
2025-09-04,109.39,104.09,109.59,103.89,63818683.0,6755375627.5,-3.2531,1.73
2025-09-05,104.09,105.19,106.69,103.79,64326956.0,6797921072.4,1.0568,1.75
2025-09-08,104.19,105.19,105.99,103.59,51203814.0,5389438724.91,0.0,1.39
2025-09-09,105.29,105.49,106.79,104.69,29693000.0,3147263909.4,0.2852,0.81
2025-09-10,106.39,105.19,107.39,104.79,28735255.0,3050374135.8,-0.2844,0.78
2025-09-11,105.19,104.79,106.49,104.29,33114430.0,3490311130.7,-0.3803,0.9
2025-09-12,105.29,104.09,106.09,104.09,32036845.0,3377723997.2,-0.668,0.87
2025-09-15,103.49,107.69,108.99,102.39,59442230.0,6395653641.7,3.4585,1.61
2025-09-16,107.89,109.49,110.39,107.89,34109443.0,3736561570.2,1.6715,0.93
2025-09-17,109.89,112.39,113.69,109.59,54922563.0,6172630123.7,2.6486,1.49
2025-09-18,112.39,112.39,114.99,110.79,37686070.0,4276299077.02,0.0,1.02
2025-09-19,111.79,113.09,113.39,110.99,32179625.0,3636866080.26,0.6228,0.87
2025-09-22,113.09,109.29,113.09,108.69,34820492.0,3838424388.0,-3.3602,0.95
2025-09-23,109.29,105.89,109.59,104.69,35732701.0,3798161671.6,-3.111,0.97
2025-09-24,104.59,105.29,105.69,103.59,25517457.0,2686532636.65,-0.5666,0.69
2025-09-25,104.09,107.79,109.09,104.09,38514026.0,4131386095.95,2.3744,1.05
2025-09-26,107.19,106.09,110.19,105.79,28467638.0,3082169825.3,-1.5771,0.77
