trade_date,open,close,high,low,vol,amount,pct_chg,turnover
2025-05-20,42.9,43.0,43.5,42.6,50089500.0,2159679143.0,1.2956,0.84
2025-05-21,43.0,42.65,43.6,42.35,44873390.0,1924039821.65,-0.814,0.75
2025-05-22,42.4,41.8,43.1,41.55,48216649.0,2031323869.1,-1.993,0.8
2025-05-23,41.75,41.85,42.25,41.5,35888763.0,1502661243.35,0.1196,0.6
2025-05-26,42.65,42.15,43.35,42.0,62792238.0,2682227145.3,0.7168,1.05
2025-05-27,42.6,41.85,42.6,41.4,32704890.0,1368243028.5,-0.7117,0.55
2025-05-28,41.6,40.8,42.05,40.4,64806996.0,2649947069.6,-2.509,1.08
2025-05-29,40.65,41.4,42.1,40.3,78720696.0,3248539773.45,1.4706,1.31
2025-05-30,40.9,40.55,40.95,40.1,47926214.0,1936603587.75,-2.0531,0.8
2025-06-02,40.0,40.1,40.2,38.95,17669886.0,698751187.25,-1.1097,0.29
2025-06-03,40.35,40.5,40.75,40.1,30164609.0,1220129300.7,0.9975,0.5
2025-06-04,40.65,40.55,41.25,40.05,47464543.0,1930993798.65,0.1235,0.79
2025-06-05,40.8,42.25,42.5,40.65,82871023.0,3469723367.05,4.1924,1.38
2025-06-06,42.5,40.2,42.7,40.2,79455900.0,3293034771.35,-4.8521,1.32
2025-06-09,41.0,42.25,42.3,41.0,56000054.0,2344311555.5,5.0995,0.93
2025-06-10,42.3,41.45,42.45,40.9,55812817.0,2312439461.4,-1.8935,0.93
2025-06-11,41.45,41.65,42.15,41.35,35757268.0,1495125406.55,0.4825,0.6
2025-06-12,41.0,40.8,41.4,40.65,42824332.0,1751917280.65,-2.0408,0.71
2025-06-13,40.5,40.0,41.25,39.75,79633783.0,3196701963.1,-1.9608,1.33
2025-06-16,39.6,40.1,40.4,39.05,51681028.0,2055546843.3,0.25,0.86
2025-06-17,40.15,39.7,40.2,39.25,55928944.0,2215020911.75,-0.9975,0.93
2025-06-18,39.4,39.25,39.7,38.85,50036747.0,1960312234.25,-1.1335,0.83
2025-06-19,39.0,38.85,39.9,38.65,63377499.0,2486859624.35,-1.0191,1.06
2025-06-20,39.25,39.5,39.95,38.95,64395487.0,2554630004.85,1.6731,1.07
2025-06-23,39.65,41.3,41.8,39.35,129880829.0,5325493930.95,4.557,2.17
2025-06-24,41.8,41.7,42.6,41.0,85608796.0,3580992969.3,0.9685,1.43
2025-06-25,42.1,44.05,44.6,42.1,164981826.0,7166695226.1,5.6355,2.75
2025-06-26,44.5,44.5,45.65,43.8,106908424.0,4777723617.3,1.0216,1.78
