trade_date,open,close,high,low,vol,amount,pct_chg,turnover
20250717,87.06,88.79,89.0,86.32,28792216.0,2534770723.0,1.9169,
20250718,88.75,88.51,89.13,87.93,21995993.0,1947158620.0,-0.3154,
20250721,88.45,89.02,89.52,88.04,22271915.0,1979082367.0,0.5762,
20250722,88.7,89.08,90.55,88.5,29742068.0,2658246898.0,0.0674,
20250723,88.9,89.39,90.19,88.3,31654941.0,2826575198.0,0.348,
20250724,89.1,91.75,92.9,89.0,52232453.0,4764470254.0,2.6401,
20250725,91.74,93.47,93.68,90.99,44212479.0,4099086303.0,1.8747,
20250728,93.64,92.18,93.69,91.96,34264005.0,3173189503.0,-1.3801,
20250729,92.0,92.17,92.63,90.81,29414208.0,2702283289.0,-0.0108,
20250730,91.7,90.36,91.83,89.74,31001859.0,2810111839.0,-1.9638,
20250731,90.32,89.5,92.75,89.46,46198852.0,4184230026.0,-0.9517,
20250801,89.2,88.29,90.33,88.02,27414033.0,2436559253.0,-1.352,
20250804,87.95,90.07,90.63,87.88,28605760.0,2560978340.0,2.0161,
20250805,89.85,90.0,90.58,89.58,19567940.0,1762158223.0,-0.0777,
20250806,89.86,90.78,91.0,89.53,26779787.0,2421874670.0,0.8667,
20250807,90.7,90.59,91.7,89.75,31525994.0,2858777136.0,-0.2093,
20250808,88.0,86.66,88.5,86.66,58473050.0,5103137984.0,-4.3382,
20250811,86.69,86.96,87.18,86.22,27919314.0,2423024198.0,0.3462,
20250812,86.95,88.52,90.1,86.42,55155240.0,4872781603.0,1.7939,
20250813,88.01,88.66,89.23,88.0,38430442.0,3406090074.0,0.1582,
20250814,88.69,89.46,92.58,88.69,74149226.0,6691473318.0,0.9023,
20250815,89.0,91.84,93.3,88.48,69049946.0,6297815408.0,2.6604,
20250818,93.5,92.31,95.17,91.36,83342313.0,7746390186.0,0.5118,
20250819,91.67,89.35,92.48,89.35,74465214.0,6731158911.0,-3.2066,
20250820,89.4,92.28,92.49,88.19,85874556.0,7813439602.0,3.2792,
20250821,92.3,91.05,94.11,90.8,60682605.0,5581990559.0,-1.3329,
20250822,92.5,103.97,105.0,92.42,206194809.0,20715017828.0,14.19,
20250825,106.0,103.17,109.24,101.1,176063698.0,18399243320.0,-0.7695,
20250826,101.0,100.93,102.57,100.13,85607409.0,8664325865.0,-2.1712,
20250827,102.2,101.51,106.69,100.59,142262071.0,14643034968.0,0.5747,
20250828,102.0,119.22,119.22,101.99,242032511.0,27465042573.0,17.4466,
20250829,114.0,114.76,116.0,112.26,163967037.0,18747991011.0,-3.741,
20250909,102.0,102.99,108.65,101.2,157469570.0,16420926760.0,-10.2562,
20250910,103.0,103.91,105.96,102.13,103992570.0,10815227280.0,0.8933,
20250911,102.62,110.28,112.8,99.98,146750166.0,15803036209.0,6.1303,
20250912,109.28,108.42,112.49,108.01,115902204.0,12707517647.0,-1.6866,
20250915,110.55,108.66,112.55,107.5,94683618.0,10374484024.0,0.2214,
20250916,109.0,109.78,111.86,108.09,86625924.0,9521055307.0,1.0307,
20250917,110.8,117.39,120.8,109.8,152847561.0,17729807584.0,6.932,
20250918,119.98,122.15,127.49,116.35,193156778.0,23564483060.0,4.0549,
20250919,123.0,121.34,127.4,120.11,144910623.0,17816761098.0,-0.6631,
20250922,120.54,128.92,129.83,119.05,158828147.0,20001757979.0,6.2469,
20250923,127.64,128.51,129.33,122.63,144127353.0,18278711332.0,-0.318,
20250924,126.88,134.98,137.98,126.23,146094753.0,19439854817.0,5.0346,
20250925,133.0,134.11,137.8,132.31,103258321.0,13913026172.0,-0.6445,
20250926,132.71,132.27,135.95,131.2,91244519.0,12148295260.0,-1.372,
20250929,131.0,136.02,136.02,129.16,102720723.0,13737184689.0,2.8351,
20250930,138.5,140.13,142.0,136.6,98622900.0,13765455639.0,3.0216,
20251009,144.0,138.91,153.0,137.0,166284110.0,23773639207.0,-0.8706,
20251010,134.87,127.95,134.94,127.17,161742076.0,21029704722.0,-7.89,
20251013,126.0,136.47,136.48,126.0,140299486.0,18657493313.0,6.6589,
20251014,136.96,127.2,137.8,125.8,132100403.0,17208279164.0,-6.7927,
20251015,127.18,129.56,129.73,124.6,80798726.0,10339274308.0,1.8553,
20251016,127.8,127.3,130.28,126.6,61231062.0,7841249800.0,-1.7444,
20251017,126.85,121.98,127.32,120.87,82052898.0,10124507084.0,-4.1791,
20251020,124.1,122.63,125.18,121.69,57123935.0,7035764661.0,0.5329,
20251021,123.8,127.19,127.85,122.61,78415088.0,9871152661.0,3.7185,
20251022,125.42,126.81,129.27,123.81,65395411.0,8281020895.0,-0.2988,
20251023,125.18,128.3,128.5,124.01,63426402.0,8051136049.0,1.175,
20251024,130.3,134.06,134.8,128.9,102446621.0,13583055990.0,4.4895,
20251027,137.5,134.5,137.5,132.3,101264304.0,13647052702.0,0.3282,
20251028,133.0,132.69,135.8,132.0,69518945.0,9280547428.0,-1.3457,
20251029,132.0,133.0,134.53,130.31,68846074.0,9129907360.0,0.2336,
20251030,133.0,128.55,133.0,128.51,69286397.0,9008617338.0,-3.3459,
20251031,128.03,124.18,128.7,124.18,69166889.0,8693355722.0,-3.3995,
20251103,122.0,120.21,122.6,117.55,74770927.0,8981483751.0,-3.197,
20251104,121.0,119.88,122.66,119.0,47738417.0,5753115761.0,-0.2745,
20251105,116.9,119.78,121.1,116.5,48501600.0,5777833936.0,-0.0834,
20251106,121.9,124.85,125.99,121.05,73150765.0,9068012665.0,4.2328,
20251107,122.93,122.11,124.18,122.05,38229214.0,4693782895.0,-2.1946,
20251110,122.13,120.01,122.95,118.76,39583271.0,4772686929.0,-1.7198,
20251111,120.6,117.73,121.47,117.53,34253008.0,4073025181.0,-1.8998,
20251112,117.0,119.63,119.8,115.74,45701552.0,5410606741.0,1.6139,
20251113,118.99,123.1,123.33,117.8,54988853.0,6676196643.0,2.9006,
20251114,123.0,118.18,125.5,117.89,77529352.0,9344095934.0,-3.9968,
20251117,116.82,117.63,119.29,116.51,42177341.0,4968912543.0,-0.4654,
20251118,117.5,117.96,120.18,117.13,47391508.0,5612260349.0,0.2805,
20251119,117.99,116.28,118.49,115.51,41511956.0,4846935983.0,-1.4242,
20251120,117.99,116.78,118.29,116.46,34470285.0,4039113095.0,0.43,
